,AGMTNO,CUTDATE,MOB,OPENING_BUCKET,SEGMENT_ROF,PORTFOLIO,STATE,AGE,CIBIL_SCORE,APPSCORE,PRNT_BNC_MOB_RATIO,DISBURSALS,OUTSTANDING_BALANCE,EXT_DPD_SEG_TYPE_FINAL,REGIONAL_GROUPING,CUST_LATEST_STRAIGHT_THROUGH_FLOW,NOT_RF,MONTS_SINCE_LATEST_RF,MONTS_SINCE_LATEST_STAB,FIRST_TIME_STAB_MOB,AVG_INTER_STAB_TIME,LATEST_MNT_FOLLOWUP_RESULT_CODE_GRP,LATEST_MNT_DIFF_FIRSTFOLLUP_RECEIPTDT_DD,LATEST_3MNT_FOLLOWUP_NOTCONTACT,LATEST_3MNTAVG_DIFF_FIRSTFOLLUP_EMIDT_DD,LATEST_3MNT_NOT_RECEIPT_LQ21DAYS,NO_EARLY_DRE_PAYMENTS_LQ16D,RECP_LQ6M__MODE_CCR_DAY,OFFLINE__L12M_MODE_CCR_DAY,OD_DPD_CAT_L3M
2478,WB3078CP0076041,31-OCT-24,1,0,2.MR,CD,WB,45,,,0.0,476365.0,12075.0,1.Paying_Outside,WB,0,,,,,,,,,,,0,0,0,
2479,AP3117CP0001180,31-OCT-24,1,0,2.MR,CD,AP,28,,,0.17,2333313.0,858220.0,2.Not_Paying_Outside,AP & TS,0,,,,,,,,,,,0,0,0,
2480,AP3117CP0001195,31-OCT-24,1,0,2.MR,CD,AP,24,,,0.0,4855173.0,4171999.0,1.Paying_Outside,AP & TS,0,,,,,,,,,,,0,0,0,
2481,AP3117CP0001202,31-OCT-24,1,0,2.MR,CD,AP,44,,,0.0,15830.0,7915.0,3:NO_OFFUS,AP & TS,0,,,,,,,,,,,0,0,0,
2482,AP3117CP0001205,31-OCT-24,1,0,2.MR,CD,AP,45,,,0.0,2058021.0,1178725.0,2.Not_Paying_Outside,AP & TS,0,,,,,,,,,,,0,0,0,
2483,AP3117CP0001206,31-OCT-24,1,0,2.MR,CD,AP,40,,,0.0,9135.0,4128.0,3:NO_OFFUS,AP & TS,0,,,,,,,,,,,0,0,0,
2484,AP3117CP0001219,31-OCT-24,1,0,2.MR,CD,AP,33,,,0.1,544828.0,345707.0,1.Paying_Outside,AP & TS,0,,,,,,,,,,,0,0,0,
2485,AP3117CP0001222,31-OCT-24,1,0,2.MR,CD,AP,25,,,0.0,29787.0,8937.0,3:NO_OFFUS,AP & TS,0,,,,,,,,,,,0,0,0,
2486,AP3117CP0001225,31-OCT-24,1,0,2.MR,CD,AP,24,,,0.0,35449.0,20678.0,3:NO_OFFUS,AP & TS,0,,,,,,,,,,,0,0,0,
2487,AP3117CP0001245,31-OCT-24,1,0,2.MR,CD,AP,35,,,0.0,229673.0,204463.0,1.Paying_Outside,AP & TS,0,,,,,,,,,,,0,0,0,
2488,AP3117CP0001250,31-OCT-24,1,0,2.MR,CD,AP,36,,,0.13,2007806.0,150727.0,1.Paying_Outside,AP & TS,0,,,,,,,,,,,0,0,0,
2489,AP3117CP0001259,31-OCT-24,1,0,2.MR,CD,AP,30,,,0.0,92067.0,9197.0,1.Paying_Outside,AP & TS,0,,,,,,,,,,,0,0,0,
2490,AP3117CP0001276,31-OCT-24,1,0,2.MR,CD,AP,27,,,0.0,22199.0,,3:NO_OFFUS,AP & TS,0,,,,,,,,,,,0,0,0,
2491,AP3117PA0000119,31-OCT-24,3,0,1.HR,CD,AP,29,,,,1308365.0,454615.0,2.Not_Paying_Outside,AP & TS,0,0.0,0.0,0.0,0.0,0.0,NOFOLLOWUP,9.0,0.0,14.0,0.0,0,26,0,PP
2492,AP3117PA0000123,31-OCT-24,3,0,3.LR,CD,AP,32,,,,179719.0,63885.0,1.Paying_Outside,AP & TS,0,0.0,0.0,0.0,0.0,0.0,NOFOLLOWUP,0.0,0.0,0.0,1.0,1,9,0,PP
2493,AP3117PA0000130,31-OCT-24,3,0,1.HR,CD,AP,42,,,,206632.0,89343.0,2.Not_Paying_Outside,AP & TS,0,0.0,0.0,0.0,0.0,0.0,NOFOLLOWUP,0.0,0.0,11.0,1.0,1,1,0,PP
2494,AP3117PA0000135,31-OCT-24,3,0,3.LR,CD,AP,33,,,0.0,25073.0,17549.0,3:NO_OFFUS,AP & TS,0,0.0,0.0,0.0,0.0,0.0,NOFOLLOWUP,0.0,0.0,0.0,0.0,0,0,0,PP
2495,AP3117PA0000141,31-OCT-24,3,0,2.MR,CD,AP,50,,,0.0,462746.0,250522.0,2.Not_Paying_Outside,AP & TS,0,0.0,0.0,0.0,0.0,0.0,NOFOLLOWUP,0.0,0.0,0.0,0.0,0,0,0,PP
2496,AP3117PA0000142,31-OCT-24,3,0,3.LR,CD,AP,34,,,0.17,925546.0,504021.0,2.Not_Paying_Outside,AP & TS,0,0.0,0.0,0.0,0.0,0.0,NOFOLLOWUP,0.0,0.0,11.0,1.0,1,14,14,PP
2497,AP3117PA0000165,31-OCT-24,2,0,2.MR,CD,AP,52,,,,916063.0,326769.0,2.Not_Paying_Outside,AP & TS,0,0.0,0.0,0.0,0.0,0.0,PTP,4.0,0.0,11.0,1.0,0,18,18,P
2498,AP3117PA0000167,31-OCT-24,2,0,3.LR,CD,AP,27,,,0.0,552211.0,456778.0,1.Paying_Outside,AP & TS,0,0.0,0.0,0.0,0.0,0.0,NOFOLLOWUP,0.0,0.0,0.0,0.0,0,0,0,P
2499,AP3117PA0000184,31-OCT-24,2,0,2.MR,CD,AP,29,,,0.0,61241.0,31625.0,1.Paying_Outside,AP & TS,0,0.0,0.0,0.0,0.0,0.0,NOFOLLOWUP,0.0,0.0,0.0,1.0,1,5,0,P
2500,AP3117PA0000188,31-OCT-24,2,0,2.MR,CD,AP,25,,,,538795.0,69568.0,1.Paying_Outside,AP & TS,0,0.0,0.0,0.0,0.0,0.0,NOFOLLOWUP,0.0,0.0,0.0,0.0,0,0,0,P
2501,AP3117PA0000194,31-OCT-24,2,0,2.MR,CD,AP,23,,,,,,3:NO_OFFUS,AP & TS,0,0.0,0.0,0.0,0.0,0.0,NOFOLLOWUP,0.0,0.0,0.0,0.0,0,0,0,P
2502,AP3117PA0000205,31-OCT-24,2,0,2.MR,CD,AP,25,,,0.0,100225.0,52263.0,1.Paying_Outside,AP & TS,0,0.0,0.0,0.0,0.0,0.0,NOFOLLOWUP,0.0,0.0,0.0,0.0,0,0,0,P
2503,AP3117PA0000210,31-OCT-24,2,0,1.HR,CD,AP,28,,,,,,3:NO_OFFUS,AP & TS,0,0.0,0.0,0.0,0.0,0.0,NOT_CONTACT,10.0,1.0,13.0,0.0,0,26,0,P
2504,UP3043PA0019487,31-OCT-24,3,0,2.MR,CD,UP,55,,,0.13,1104093.0,528647.0,1.Paying_Outside,UP East,0,0.0,0.0,0.0,0.0,0.0,NOFOLLOWUP,0.0,0.0,0.0,0.0,0,0,0,PP
2505,UP3043PA0019494,31-OCT-24,3,0,3.LR,CD,UP,25,,,0.1,214076.0,73480.0,1.Paying_Outside,UP East,0,0.0,0.0,0.0,0.0,0.0,NOFOLLOWUP,0.0,0.0,0.0,0.0,0,0,0,PP
2506,UP3043PA0019499,31-OCT-24,3,0,2.MR,CD,UP,23,,,0.0,127550.0,45838.0,1.Paying_Outside,UP East,0,0.0,0.0,0.0,0.0,0.0,NOFOLLOWUP,0.0,0.0,0.0,1.0,1,14,14,PP
2507,UP3043PA0019502,31-OCT-24,3,0,3.LR,CD,UP,24,,,0.0,27461.0,8000.0,3:NO_OFFUS,UP East,0,0.0,0.0,0.0,0.0,0.0,NOFOLLOWUP,0.0,0.0,0.0,1.0,1,12,0,PP
2508,UP3043PA0019505,31-OCT-24,3,0,1.HR,CD,UP,30,,,0.14,320539.0,95914.0,1.Paying_Outside,UP East,0,0.0,0.0,0.0,0.0,0.0,PAID,8.0,0.0,18.0,0.0,0,29,0,PP
2509,UP3043PA0019657,31-OCT-24,3,0,1.HR,CD,UP,25,,,0.0,752143.0,525005.0,1.Paying_Outside,UP East,0,0.0,0.0,0.0,0.0,0.0,PTP,12.0,0.0,10.0,0.0,0,25,0,PP
2510,UP3043PA0019662,31-OCT-24,3,0,1.HR,CD,UP,33,,,0.0,52749.0,13872.0,1.Paying_Outside,UP East,0,0.0,0.0,0.0,0.0,0.0,PTP,5.0,0.0,4.0,1.0,1,12,0,PP
2511,UP3043PA0019664,31-OCT-24,3,0,3.LR,CD,UP,40,,,0.25,243749.0,51855.0,1.Paying_Outside,UP East,0,0.0,0.0,0.0,0.0,0.0,NOFOLLOWUP,0.0,0.0,0.0,2.0,1,15,0,PP
2512,UP3043PA0019666,31-OCT-24,3,0,2.MR,CD,UP,31,,,0.0,37310.0,16386.0,1.Paying_Outside,UP East,0,0.0,0.0,0.0,0.0,0.0,NOFOLLOWUP,0.0,0.0,0.0,1.0,1,7,0,PP
2513,UP3043PA0019689,31-OCT-24,3,0,3.LR,CD,UP,27,,,0.0,1761080.0,344019.0,2.Not_Paying_Outside,UP East,0,0.0,0.0,0.0,0.0,0.0,PAID,0.0,0.0,15.0,2.0,1,7,0,PP
2514,UP3043PA0019692,31-OCT-24,3,0,2.MR,CD,UP,47,,,0.14,36590.0,5038.0,3:NO_OFFUS,UP East,0,0.0,0.0,0.0,0.0,0.0,NOFOLLOWUP,0.0,0.0,23.0,0.0,0,26,0,PP
2515,UP3043PA0019693,31-OCT-24,3,0,1.HR,CD,UP,32,,,0.0,15699.0,,3:NO_OFFUS,UP East,0,0.0,0.0,0.0,0.0,0.0,PAID,15.0,0.0,10.0,0.0,0,28,0,PP
2516,UP3043PA0019700,31-OCT-24,3,0,3.LR,CD,UP,28,,,0.0,38447.0,8928.0,1.Paying_Outside,UP East,0,0.0,0.0,0.0,0.0,0.0,NOFOLLOWUP,0.0,0.0,0.0,1.0,1,2,0,PP
2517,UP3043PA0019708,31-OCT-24,3,0,3.LR,CD,UP,22,,,0.0,385319.0,252809.0,1.Paying_Outside,UP East,0,0.0,0.0,0.0,0.0,0.0,NOFOLLOWUP,0.0,0.0,0.0,0.0,0,0,0,PP
2518,UP3043PA0019711,31-OCT-24,3,0,1.HR,CD,UP,25,,,0.0,1271500.0,330959.0,1.Paying_Outside,UP East,0,0.0,0.0,0.0,0.0,0.0,NOFOLLOWUP,11.0,0.0,10.0,0.0,0,24,0,PP
2519,UP3043PA0019714,31-OCT-24,3,0,2.MR,CD,UP,25,,,0.0,309962.0,81602.0,1.Paying_Outside,UP East,0,0.0,0.0,0.0,0.0,0.0,NOFOLLOWUP,0.0,0.0,0.0,0.0,0,31,0,PP
2520,UP3043PA0019715,31-OCT-24,3,0,3.LR,CD,UP,27,,,0.0,20749.0,,3:NO_OFFUS,UP East,0,0.0,0.0,0.0,0.0,0.0,NOFOLLOWUP,0.0,0.0,0.0,1.0,1,1,0,PP
2521,UP3043PA0019740,31-OCT-24,3,0,3.LR,CD,UP,28,,,0.0,78517.0,33209.0,1.Paying_Outside,UP East,0,0.0,0.0,0.0,0.0,0.0,NOFOLLOWUP,0.0,0.0,0.0,2.0,2,3,0,PP
2522,UP3043PA0019742,31-OCT-24,3,0,3.LR,CD,UP,22,,,0.0,10499.0,5250.0,3:NO_OFFUS,UP East,0,0.0,0.0,0.0,0.0,0.0,NOFOLLOWUP,0.0,0.0,0.0,1.0,1,9,0,PP
2523,UP3043PA0019744,31-OCT-24,3,0,2.MR,CD,UP,40,,,,280571.0,230496.0,1.Paying_Outside,UP East,0,0.0,0.0,0.0,0.0,0.0,PTP,3.0,0.0,17.0,1.0,0,18,0,PP
2524,UP3043PA0019757,31-OCT-24,3,0,1.HR,CD,UP,43,,,0.0,15300.0,6438.0,3:NO_OFFUS,UP East,0,0.0,0.0,0.0,0.0,0.0,NOFOLLOWUP,9.0,0.0,11.0,0.0,0,23,0,PP
2525,UP3043PA0019807,31-OCT-24,3,0,2.MR,CD,UP,25,,,0.0,83749.0,36501.0,1.Paying_Outside,UP East,0,0.0,0.0,0.0,0.0,0.0,NOFOLLOWUP,0.0,0.0,0.0,0.0,0,0,0,PP
2526,UP3043PA0019814,31-OCT-24,3,0,1.HR,CD,UP,24,,,0.0,74090.0,,2.Not_Paying_Outside,UP East,0,0.0,0.0,0.0,0.0,0.0,PTP,10.0,0.0,8.0,1.0,0,21,21,PP
2527,UP3043PA0019821,31-OCT-24,3,0,2.MR,TW,UP,23,,,0.0,308536.0,29470.0,1.Paying_Outside,UP East,0,0.0,0.0,0.0,0.0,0.0,NOFOLLOWUP,0.0,0.0,0.0,0.0,0,0,0,PP
2528,UP3043PA0019827,31-OCT-24,3,0,2.MR,CD,UP,28,,,0.14,494378.0,115466.0,1.Paying_Outside,UP East,0,0.0,0.0,0.0,0.0,0.0,NOFOLLOWUP,0.0,0.0,0.0,0.0,0,28,0,PP
2529,UP3043PA0019873,31-OCT-24,3,0,2.MR,CD,UP,32,,,,116999.0,36244.0,2.Not_Paying_Outside,UP East,0,0.0,0.0,0.0,0.0,0.0,NOFOLLOWUP,0.0,0.0,0.0,0.0,0,0,0,PP
2530,UP3043PA0019882,31-OCT-24,3,0,1.HR,CD,UP,26,,,0.0,683557.0,358024.0,1.Paying_Outside,UP East,0,0.0,0.0,0.0,0.0,0.0,PAID,18.0,0.0,8.0,0.0,0,29,29,PP
2531,UP3043PA0019885,31-OCT-24,2,0,1.HR,CD,UP,23,,,0.0,64646.0,37697.0,2.Not_Paying_Outside,UP East,0,0.0,0.0,0.0,0.0,0.0,PAID,20.0,0.0,7.0,0.0,0,30,0,P
2532,UP3043PA0019886,31-OCT-24,2,0,1.HR,CD,UP,52,,,0.0,20599.0,,3:NO_OFFUS,UP East,0,1.0,1.0,0.0,0.0,0.0,PTP,8.0,0.0,9.0,1.0,0,20,20,F
2533,UP3043PA0019911,31-OCT-24,2,0,3.LR,CD,UP,25,,,0.17,437679.0,80307.0,1.Paying_Outside,UP East,0,0.0,0.0,0.0,0.0,0.0,NOFOLLOWUP,0.0,0.0,0.0,1.0,1,2,0,P
2534,UP3043PA0019914,31-OCT-24,2,0,3.LR,TW,UP,64,,,0.0,373900.0,214352.0,1.Paying_Outside,UP East,0,0.0,0.0,0.0,0.0,0.0,NOFOLLOWUP,0.0,0.0,0.0,0.0,0,0,0,P
2535,UP3043PA0019917,31-OCT-24,2,0,3.LR,CD,UP,24,,,0.0,36398.0,16400.0,1.Paying_Outside,UP East,0,0.0,0.0,0.0,0.0,0.0,NOFOLLOWUP,0.0,0.0,0.0,0.0,0,0,0,P
2536,UP3043PA0019919,31-OCT-24,2,0,3.LR,CD,UP,26,,,0.0,148397.0,105381.0,1.Paying_Outside,UP East,0,0.0,0.0,0.0,0.0,0.0,NOFOLLOWUP,0.0,0.0,0.0,1.0,1,2,0,P
2537,UP3043PA0019960,31-OCT-24,2,0,2.MR,CD,UP,34,,,0.13,33698.0,,3:NO_OFFUS,UP East,0,0.0,0.0,0.0,0.0,0.0,NOFOLLOWUP,0.0,0.0,0.0,1.0,1,8,0,P
2538,UP3043PA0020012,31-OCT-24,2,0,3.LR,CD,UP,29,,,0.17,228890.0,106170.0,1.Paying_Outside,UP East,0,0.0,0.0,0.0,0.0,0.0,PTP,0.0,0.0,0.0,0.0,0,0,0,P
2539,UP3043PA0020013,31-OCT-24,2,0,2.MR,CD,UP,30,,,0.0,1863676.0,497188.0,1.Paying_Outside,UP East,0,0.0,0.0,0.0,0.0,0.0,NOFOLLOWUP,0.0,0.0,0.0,0.0,0,0,0,P
2540,UP3043PA0020028,31-OCT-24,2,0,2.MR,CD,UP,45,,,0.0,75293.0,35464.0,1.Paying_Outside,UP East,0,0.0,0.0,0.0,0.0,0.0,NOFOLLOWUP,0.0,0.0,0.0,1.0,1,1,0,P
2541,UP3043PA0020042,31-OCT-24,2,0,1.HR,CD,UP,36,,,0.0,347115.0,105130.0,1.Paying_Outside,UP East,0,0.0,0.0,0.0,0.0,0.0,PTP,8.0,0.0,10.0,1.0,0,21,0,P
2542,UP3043PA0020052,31-OCT-24,2,0,2.MR,CD,UP,27,,,0.0,334192.0,123997.0,1.Paying_Outside,UP East,0,0.0,0.0,0.0,0.0,0.0,NOFOLLOWUP,0.0,0.0,0.0,1.0,1,10,0,P
2543,UP3043PA0020054,31-OCT-24,2,0,1.HR,CD,UP,25,,,0.0,180666.0,72685.0,1.Paying_Outside,UP East,0,1.0,1.0,0.0,0.0,0.0,CONTACT,10.0,0.0,9.0,0.0,0,22,22,F
2544,UP3043PA0020073,31-OCT-24,2,0,2.MR,CD,UP,28,,,0.0,766078.0,738028.0,1.Paying_Outside,UP East,0,0.0,0.0,0.0,0.0,0.0,NOFOLLOWUP,0.0,0.0,0.0,0.0,1,3,0,P
2545,AP3108CP0000743,31-OCT-24,3,0,2.MR,CD,AP,33,,,0.13,2163751.0,1126144.0,2.Not_Paying_Outside,AP & TS,0,0.0,0.0,0.0,0.0,0.0,NOFOLLOWUP,0.0,0.0,0.0,0.0,0,0,0,PP
2546,AP3108CP0000744,31-OCT-24,3,0,2.MR,CD,AP,37,,,0.0,13963.0,,3:NO_OFFUS,AP & TS,0,0.0,0.0,0.0,0.0,0.0,NOFOLLOWUP,0.0,0.0,0.0,0.0,0,0,0,PP
2547,AP3108CP0000748,31-OCT-24,3,0,2.MR,CD,AP,37,,,0.33,92500.0,100450.0,1.Paying_Outside,AP & TS,0,0.0,0.0,0.0,0.0,0.0,NOFOLLOWUP,0.0,0.0,0.0,0.0,0,0,0,PP
2548,AP3108CP0000758,31-OCT-24,3,0,2.MR,CD,AP,30,,,0.0,593500.0,508640.0,1.Paying_Outside,AP & TS,0,0.0,0.0,0.0,0.0,0.0,NOFOLLOWUP,0.0,0.0,0.0,0.0,0,0,0,PP
2549,AP3108CP0000766,31-OCT-24,3,0,2.MR,CD,AP,31,,,0.0,9339949.0,4972029.0,1.Paying_Outside,AP & TS,0,0.0,0.0,0.0,0.0,0.0,NOFOLLOWUP,0.0,0.0,0.0,0.0,0,0,0,PP
2550,AP3108CP0000782,31-OCT-24,2,0,2.MR,CD,AP,46,,,0.0,122421.0,26482.0,1.Paying_Outside,AP & TS,0,0.0,0.0,0.0,0.0,0.0,NOFOLLOWUP,0.0,0.0,0.0,0.0,0,0,0,P
2551,AP3108CP0000791,31-OCT-24,2,0,2.MR,CD,AP,39,,,0.0,22500.0,,3:NO_OFFUS,AP & TS,0,0.0,0.0,0.0,0.0,0.0,NOFOLLOWUP,0.0,0.0,0.0,0.0,0,0,0,P
2552,AP3108CP0000793,31-OCT-24,2,0,2.MR,CD,AP,36,,,0.0,1447350.0,528110.0,1.Paying_Outside,AP & TS,0,0.0,0.0,0.0,0.0,0.0,NOFOLLOWUP,0.0,0.0,0.0,0.0,0,0,0,P
2553,AP3108CP0000795,31-OCT-24,2,0,2.MR,CD,AP,32,,,0.13,240576.0,5200.0,1.Paying_Outside,AP & TS,0,0.0,0.0,0.0,0.0,0.0,NOFOLLOWUP,0.0,0.0,0.0,0.0,0,0,0,P
2554,AP3108CP0000805,31-OCT-24,2,0,3.LR,CD,AP,26,,,0.13,645691.0,281997.0,1.Paying_Outside,AP & TS,0,0.0,0.0,0.0,0.0,0.0,NOFOLLOWUP,0.0,0.0,0.0,1.0,1,3,0,P
2555,AP3108CP0000810,31-OCT-24,2,0,2.MR,CD,AP,30,,,0.0,1175003.0,410372.0,1.Paying_Outside,AP & TS,0,0.0,0.0,0.0,0.0,0.0,NOFOLLOWUP,0.0,0.0,0.0,0.0,0,0,0,P
2556,AP3108CP0000818,31-OCT-24,2,0,2.MR,CD,AP,35,,,0.0,709265.0,272676.0,2.Not_Paying_Outside,AP & TS,0,0.0,0.0,0.0,0.0,0.0,NOFOLLOWUP,0.0,0.0,0.0,0.0,0,0,0,P
2557,AP3108CP0000842,31-OCT-24,2,0,2.MR,CD,AP,40,,,0.2,3887955.0,1789771.0,1.Paying_Outside,AP & TS,0,0.0,0.0,0.0,0.0,0.0,NOFOLLOWUP,0.0,0.0,0.0,0.0,0,0,0,P
2558,AP3108CP0000849,31-OCT-24,2,0,2.MR,CD,AP,40,,,0.0,15979.0,7990.0,3:NO_OFFUS,AP & TS,0,0.0,0.0,0.0,0.0,0.0,NOFOLLOWUP,0.0,0.0,0.0,0.0,0,0,0,P
2559,AP3108CP0000883,31-OCT-24,2,0,2.MR,CD,AP,26,,,0.0,15394.0,,3:NO_OFFUS,AP & TS,0,0.0,0.0,0.0,0.0,0.0,NOFOLLOWUP,0.0,0.0,0.0,0.0,0,0,0,P
2560,AP3108CP0000885,31-OCT-24,2,0,2.MR,CD,AP,40,,,0.17,175363.0,28236.0,1.Paying_Outside,AP & TS,0,0.0,0.0,0.0,0.0,0.0,NOFOLLOWUP,0.0,0.0,0.0,0.0,0,0,0,P
2561,AP3108CP0000896,31-OCT-24,1,0,2.MR,CD,AP,32,,,0.0,388020.0,182662.0,2.Not_Paying_Outside,AP & TS,0,,,,,,,,,,,0,0,0,
2562,AP3108CP0000899,31-OCT-24,1,0,2.MR,CD,AP,48,,,0.0,130546.0,6735.0,2.Not_Paying_Outside,AP & TS,0,,,,,,,,,,,0,0,0,
2563,AP3108CP0000905,31-OCT-24,1,0,2.MR,CD,AP,37,,,0.17,374748.0,9299.0,1.Paying_Outside,AP & TS,0,,,,,,,,,,,0,0,0,
2564,AP3108CP0000908,31-OCT-24,1,0,2.MR,CD,AP,30,,,0.0,43989.0,7428.0,3:NO_OFFUS,AP & TS,0,,,,,,,,,,,0,0,0,
2565,AP3108CP0000909,31-OCT-24,1,0,2.MR,CD,AP,23,,,0.0,252693.0,50875.0,1.Paying_Outside,AP & TS,0,,,,,,,,,,,0,0,0,
2566,AP3108CP0000950,31-OCT-24,1,0,2.MR,CD,AP,23,,,0.0,63698.0,8249.0,1.Paying_Outside,AP & TS,0,,,,,,,,,,,0,0,0,
2567,AP3108CP0000962,31-OCT-24,1,0,2.MR,CD,AP,24,,,0.0,231500.0,124381.0,1.Paying_Outside,AP & TS,0,,,,,,,,,,,0,0,0,
2568,AP3108CP0000964,31-OCT-24,1,0,2.MR,CD,AP,22,,,0.0,12789.0,3198.0,3:NO_OFFUS,AP & TS,0,,,,,,,,,,,0,0,0,
2569,AP3108CP0001016,31-OCT-24,1,0,2.MR,CD,AP,28,,,0.0,20000.0,,3:NO_OFFUS,AP & TS,0,,,,,,,,,,,0,0,0,
2570,AP3108PA0000040,31-OCT-24,3,0,3.LR,CD,AP,36,,,,723650.0,313742.0,2.Not_Paying_Outside,AP & TS,0,0.0,0.0,0.0,0.0,0.0,NOFOLLOWUP,0.0,0.0,0.0,0.0,0,0,0,PP
2571,AP3108PA0000053,31-OCT-24,3,0,2.MR,CD,AP,44,,,0.0,437905.0,131858.0,1.Paying_Outside,AP & TS,0,0.0,0.0,0.0,0.0,0.0,PAID,0.0,0.0,14.0,1.0,0,17,0,PP
2572,AP3108PA0000058,31-OCT-24,3,0,2.MR,CD,AP,49,,,0.0,40300.0,16939.0,3:NO_OFFUS,AP & TS,0,0.0,0.0,0.0,0.0,0.0,NOFOLLOWUP,0.0,0.0,0.0,0.0,0,28,0,PP
2573,AP3108PA0000069,31-OCT-24,2,0,3.LR,CD,AP,35,,,,,,3:NO_OFFUS,AP & TS,0,0.0,0.0,0.0,0.0,0.0,NOFOLLOWUP,0.0,0.0,0.0,0.0,0,0,0,P
2574,AP3108PA0000072,31-OCT-24,2,0,2.MR,CD,AP,24,,,0.0,471908.0,202152.0,1.Paying_Outside,AP & TS,0,0.0,0.0,0.0,0.0,0.0,NOFOLLOWUP,0.0,0.0,0.0,0.0,0,0,0,P
2575,AP3108PA0000075,31-OCT-24,2,0,3.LR,CD,AP,22,,,,,,3:NO_OFFUS,AP & TS,0,0.0,0.0,0.0,0.0,0.0,NOFOLLOWUP,0.0,0.0,0.0,0.0,0,0,0,P
2576,AP3108PA0000081,31-OCT-24,2,0,1.HR,CD,AP,26,,,0.0,401942.0,31359.0,2.Not_Paying_Outside,AP & TS,0,0.0,0.0,0.0,0.0,0.0,PTP,9.0,0.0,14.0,0.0,0,26,0,P
2577,AP3108PA0000085,31-OCT-24,2,0,1.HR,CD,AP,30,,,0.0,165141.0,152641.0,1.Paying_Outside,AP & TS,0,0.0,0.0,0.0,0.0,0.0,PTP,5.0,0.0,13.0,1.0,0,21,21,P
2578,AP3108PA0000093,31-OCT-24,2,0,3.LR,CD,AP,30,,,0.0,124466.0,84774.0,1.Paying_Outside,AP & TS,0,0.0,0.0,0.0,0.0,0.0,NOFOLLOWUP,0.0,0.0,0.0,0.0,0,0,0,P
2579,AP3108PA0000094,31-OCT-24,2,0,1.HR,CD,AP,41,,,0.0,2932668.0,611141.0,2.Not_Paying_Outside,AP & TS,0,0.0,0.0,0.0,0.0,0.0,PAID,7.0,0.0,13.0,0.0,0,23,23,P
2580,AP3108PA0000098,31-OCT-24,2,0,3.LR,CD,AP,24,,,0.0,560998.0,502711.0,1.Paying_Outside,AP & TS,0,0.0,0.0,0.0,0.0,0.0,NOFOLLOWUP,0.0,0.0,0.0,1.0,1,2,0,P
2581,AP3108PA0000100,31-OCT-24,2,0,1.HR,CD,AP,29,,,,,,3:NO_OFFUS,AP & TS,0,0.0,0.0,0.0,0.0,0.0,PAID,11.0,0.0,11.0,0.0,0,25,0,P
2582,AP3108PA0000106,31-OCT-24,2,0,3.LR,CD,AP,22,,,0.29,17019.0,1801.0,1.Paying_Outside,AP & TS,0,0.0,0.0,0.0,0.0,0.0,NOFOLLOWUP,0.0,0.0,0.0,0.0,0,0,0,P
2583,AP3108PA0000108,31-OCT-24,1,0,2.MR,CD,AP,28,,,0.0,479397.0,219333.0,1.Paying_Outside,AP & TS,0,,,,,,,,,,,0,0,0,
2584,AP3108PA0000112,31-OCT-24,1,0,3.LR,CD,AP,42,,,0.0,951747.0,580036.0,1.Paying_Outside,AP & TS,0,,,,,,,,,,,0,0,0,
2585,AP3108PA0000116,31-OCT-24,1,0,2.MR,CD,AP,22,,,,,,3:NO_OFFUS,AP & TS,0,,,,,,,,,,,0,0,0,
2586,AP3108PA0000121,31-OCT-24,1,0,3.LR,CD,AP,26,,,0.0,149617.0,118806.0,1.Paying_Outside,AP & TS,0,,,,,,,,,,,0,0,0,
2587,AP3108PA0000123,31-OCT-24,1,0,2.MR,CD,AP,23,,,0.0,192186.0,61518.0,1.Paying_Outside,AP & TS,0,,,,,,,,,,,0,0,0,
2588,AP3108PA0000125,31-OCT-24,1,0,3.LR,CD,AP,29,,,,,,3:NO_OFFUS,AP & TS,0,,,,,,,,,,,0,0,0,
2589,AP3108PA0000129,31-OCT-24,1,0,3.LR,CD,AP,29,,,,,,3:NO_OFFUS,AP & TS,0,,,,,,,,,,,0,0,0,
2590,AP3108PA0000130,31-OCT-24,1,0,2.MR,CD,AP,27,,,,,,3:NO_OFFUS,AP & TS,0,,,,,,,,,,,0,0,0,
2591,AP3108PA0000137,31-OCT-24,1,0,2.MR,CD,AP,22,,,0.0,46749.0,30438.0,3:NO_OFFUS,AP & TS,0,,,,,,,,,,,0,0,0,
2592,TS3021PA0036603,31-OCT-24,1,0,2.MR,CD,TS,47,,,,,,3:NO_OFFUS,AP & TS,0,,,,,,,,,,,0,0,0,
2593,TS3021PA0036609,31-OCT-24,1,0,2.MR,CD,TS,25,,,,,,3:NO_OFFUS,AP & TS,0,,,,,,,,,,,0,0,0,
2594,TS3021PA0036612,31-OCT-24,1,0,2.MR,CD,TS,53,,,,,,3:NO_OFFUS,AP & TS,0,,,,,,,,,,,0,0,0,
2595,TS3021PA0036634,31-OCT-24,1,0,3.LR,CD,TS,27,,,,1367341.0,651294.0,2.Not_Paying_Outside,AP & TS,0,,,,,,,,,,,0,0,0,
2596,TS3021PA0036644,31-OCT-24,1,0,3.LR,CD,TS,27,,,0.0,180262.0,37676.0,1.Paying_Outside,AP & TS,0,,,,,,,,,,,0,0,0,
